Dado 1;Dado 2;Dado 3;;;;;;;;;;;
10.985365;31.704025;9.540516;;;;;;;;;;;
6.386334;31.628023;9.854667;;;;;;;;;;;
1.7941337;31.552135;10.16835;;;;;;;;;;;
-2.7912457;31.858429;9.908046;;;;;;;;;;;
-7.369814;32.164265;9.648128;;;;;;;;;;;
-11.941583;32.84835;9.426325;;;;;;;;;;;
-16.506561;33.53142;9.204852;;;;;;;;;;;
-21.064758;34.213478;8.983707;;;;;;;;;;;
-24.498175;34.147778;8.757562;;;;;;;;;;;
-27.92649;34.082176;8.531752;;;;;;;;;;;
-31.41788;33.950745;8.082282;;;;;;;;;;;
-34.904083;33.81951;7.6334805;;;;;;;;;;;
-37.281826;33.66491;7.1293817;;;;;;;;;;;
-39.656033;33.510536;6.626032;;;;;;;;;;;
-40.30825;33.57576;7.259114;;;;;;;;;;;
-40.9595;33.640884;7.891256;;;;;;;;;;;
-41.78202;33.685715;7.6839848;;;;;;;;;;;
-42.60332;33.73048;7.4770217;;;;;;;;;;;
-43.4234;33.775177;7.270366;;;;;;;;;;;
-43.78165;33.44293;6.820807;;;;;;;;;;;
-44.139366;33.111176;6.3719153;;;;;;;;;;;
-44.097935;33.21753;6.643645;;;;;;;;;;;
-44.05656;33.323723;6.914971;;;;;;;;;;;
-43.84245;33.26692;7.13007;;;;;;;;;;;
-43.628654;33.210197;7.3448496;;;;;;;;;;;
-43.27576;33.205177;7.3727646;;;;;;;;;;;
-42.923393;33.200165;7.400638;;;;;;;;;;;
-42.79947;32.99571;7.4230003;;;;;;;;;;;
-42.675728;32.791557;7.445329;;;;;;;;;;;
-40.156113;32.793888;7.950119;;;;;;;;;;;
-37.64024;32.796215;8.454159;;;;;;;;;;;
-33.417774;32.51339;8.547891;;;;;;;;;;;
-29.201578;32.230988;8.641483;;;;;;;;;;;
-24.548985;31.917446;8.267872;;;;;;;;;;;
-19.903301;31.60437;7.8948154;;;;;;;;;;;
-15.264519;31.477743;7.1263595;;;;;;;;;;;
-10.632626;31.351305;6.3590446;;;;;;;;;;;
-6.007612;31.225054;5.5928693;;;;;;;;;;;
-1.3894687;31.333504;4.83751;;;;;;;;;;;
3.2218158;31.441793;4.083273;;;;;;;;;;;
7.45891;31.466047;3.409543;;;;;;;;;;;
11.689711;31.490265;2.7368138;;;;;;;;;;;
16.085485;31.313736;2.712664;;;;;;;;;;;
20.474731;31.137468;2.68855;;;;;;;;;;;
24.857458;30.961462;2.6644719;;;;;;;;;;;
29.278978;30.911531;2.7851777;;;;;;;;;;;
33.69393;30.861673;2.9057045;;;;;;;;;;;
37.588974;30.651432;2.9500313;;;;;;;;;;;
41.478233;30.441504;2.994292;;;;;;;;;;;
45.79021;30.16386;3.4034433;;;;;;;;;;;
50.095783;29.88663;3.811987;;;;;;;;;;;
54.394962;29.60981;4.219924;;;;;;;;;;;
57.88715;29.584047;4.541416;;;;;;;;;;;
61.37415;29.558321;4.8624306;;;;;;;;;;;
64.54459;29.373579;5.301488;;;;;;;;;;;
67.71033;29.189112;5.739893;;;;;;;;;;;
70.78285;28.877422;6.513149;;;;;;;;;;;
73.85082;28.566196;7.285256;;;;;;;;;;;
76.91423;28.255432;8.056216;;;;;;;;;;;
79.76045;27.889727;8.462478;;;;;;;;;;;
82.60245;27.524565;8.868135;;;;;;;;;;;
84.508896;27.191362;8.859705;;;;;;;;;;;
86.41252;26.858656;8.851287;;;;;;;;;;;
88.31331;26.526443;8.842881;;;;;;;;;;;
90.07971;25.829348;8.579355;;;;;;;;;;;
91.8435;25.133287;8.31622;;;;;;;;;;;
93.81799;24.64823;7.527502;;;;;;;;;;;
95.78956;24.163893;6.7399554;;;;;;;;;;;
97.758194;23.680275;5.953578;;;;;;;;;;;
99.11489;23.331184;4.981683;;;;;;;;;;;
100.469574;22.982613;4.011231;;;;;;;;;;;
103.4006;23.016346;2.85848;;;;;;;;;;;
106.32726;23.050028;1.7074413;;;;;;;;;;;
107.46211;23.254498;1.3559109;;;;;;;;;;;
108.595276;23.458664;1.0049026;;;;;;;;;;;
108.72951;23.339508;0.8246912;;;;;;;;;;;
108.86354;23.22053;0.64474744;;;;;;;;;;;
108.99737;23.101727;0.46507093;;;;;;;;;;;
108.232216;22.857006;0.50600964;;;;;;;;;;;
107.4682;22.612648;0.5468876;;;;;;;;;;;
106.36519;22.572311;0.6477361;;;;;;;;;;;
105.26382;22.532036;0.7484348;;;;;;;;;;;
104.16408;22.49182;0.8489839;;;;;;;;;;;
100.68072;22.305653;1.0161474;;;;;;;;;;;
97.20252;22.11976;1.1830627;;;;;;;;;;;
92.47543;22.61651;2.4093938;;;;;;;;;;;
87.75536;23.112522;3.6339035;;;;;;;;;;;
83.042305;23.607798;4.8565946;;;;;;;;;;;
78.33625;24.060118;5.1248236;;;;;;;;;;;
73.637184;24.511766;5.3926544;;;;;;;;;;;
68.9451;25.091503;5.6184306;;;;;;;;;;;
64.25998;25.67038;5.843871;;;;;;;;;;;
59.581818;26.322313;6.279086;;;;;;;;;;;
54.910606;26.973278;6.713655;;;;;;;;;;;
50.246334;27.843765;6.7993126;;;;;;;;;;;
45.58899;28.71296;6.884843;;;;;;;;;;;
40.93856;29.580862;6.9702463;;;;;;;;;;;
36.29504;30.38534;7.629607;;;;;;;;;;;
31.658417;31.188623;8.287989;;;;;;;;;;;
27.028679;30.194265;8.702743;;;;;;;;;;;
22.405819;29.201384;9.11688;;;;;;;;;;;
17.789825;28.209978;9.530403;;;;;;;;;;;
13.180688;28.414917;9.685373;;;;;;;;;;;
8.578397;28.619553;9.840114;;;;;;;;;;;
3.9829412;27.902376;10.058442;;;;;;;;;;;
-0.60568905;27.186266;10.276446;;;;;;;;;;;
-4.771633;26.786243;10.533961;;;;;;;;;;;
-8.931389;26.386814;10.791093;;;;;;;;;;;
-13.084966;25.987978;11.047843;;;;;;;;;;;
-14.788344;25.707973;11.176154;;;;;;;;;;;
-16.489193;25.428385;11.304275;;;;;;;;;;;
-18.066051;25.27755;10.688266;;;;;;;;;;;
-19.640568;25.126938;10.073173;;;;;;;;;;;
-20.984543;24.98286;9.846391;;;;;;;;;;;
-22.32652;24.838997;9.619946;;;;;;;;;;;
-23.666506;24.695349;9.393837;;;;;;;;;;;
-25.665686;24.875774;8.5381565;;;;;;;;;;;
-27.661896;25.055931;7.6837473;;;;;;;;;;;
-27.958418;25.051517;7.0969605;;;;;;;;;;;
-28.254498;25.047112;6.5110455;;;;;;;;;;;
-28.46991;25.049164;5.77999;;;;;;;;;;;
-28.685001;25.051214;5.0500207;;;;;;;;;;;
-28.900196;24.863209;4.537977;;;;;;;;;;;
-29.11507;24.675484;4.0266943;;;;;;;;;;;
-29.080244;24.621845;3.6062176;;;;;;;;;;;
-29.04547;24.568285;3.1863656;;;;;;;;;;;
-29.010744;24.514805;2.7671373;;;;;;;;;;;
-29.672884;24.571789;2.6548593;;;;;;;;;;;
-30.33404;24.628689;2.542748;;;;;;;;;;;
-29.48684;24.6949;2.7016451;;;;;;;;;;;
-28.640898;24.761013;2.8603063;;;;;;;;;;;
-28.14588;25.129568;3.1438434;;;;;;;;;;;
-27.651598;25.497578;3.4269598;;;;;;;;;;;
-27.28232;25.640062;3.6563566;;;;;;;;;;;
-26.913591;25.782337;3.8854127;;;;;;;;;;;
-26.694927;25.903221;3.959001;;;;;;;;;;;
-26.476587;26.023926;4.0324802;;;;;;;;;;;
-26.225191;25.87487;4.475155;;;;;;;;;;;
-25.974169;25.726036;4.917172;;;;;;;;;;;
-25.723516;25.577423;5.3585324;;;;;;;;;;;
-25.597229;25.513609;5.3302083;;;;;;;;;;;
-25.471128;25.449888;5.301926;;;;;;;;;;;
-25.151096;25.56355;5.3324547;;;;;;;;;;;
-24.83154;25.677044;5.362938;;;;;;;;;;;
-24.101774;25.771996;5.0532455;;;;;;;;;;;
-23.373095;25.866806;4.7440133;;;;;;;;;;;
-21.60575;26.464306;4.3195257;;;;;;;;;;;
-19.841028;27.060919;3.8956687;;;;;;;;;;;
-18.078928;27.656647;3.4724412;;;;;;;;;;;
-15.708193;28.05204;3.0041177;;;;;;;;;;;
-13.34098;28.446846;2.5364897;;;;;;;;;;;
-8.711944;29.1286;2.091577;;;;;;;;;;;
-4.089783;29.809338;1.6473253;;;;;;;;;;;
0.52551174;30.40463;1.1278527;;;;;;;;;;;
5.1339517;30.999039;0.60915166;;;;;;;;;;;
9.735547;31.437157;0.77512854;;;;;;;;;;;
14.330308;31.874624;0.94085884;;;;;;;;;;;
18.918245;32.31144;1.106343;;;;;;;;;;;
23.499367;32.591076;1.1487137;;;;;;;;;;;
28.073683;32.870296;1.1910214;;;;;;;;;;;
32.64121;33.149105;1.2332664;;;;;;;;;;;
37.201946;33.338856;2.0690393;;;;;;;;;;;
41.75591;33.528324;2.903571;;;;;;;;;;;
46.303112;33.165867;3.3895793;;;;;;;;;;;
50.84356;32.80395;3.8748658;;;;;;;;;;;
55.377262;32.460804;3.7208278;;;;;;;;;;;
59.904232;32.118168;3.5670187;;;;;;;;;;;
64.42448;31.776041;3.4134383;;;;;;;;;;;
68.27682;31.646214;3.1303456;;;;;;;;;;;
72.123436;31.516579;2.8476732;;;;;;;;;;;
76.216675;31.424305;2.6202624;;;;;;;;;;;
80.30383;31.332169;2.3931892;;;;;;;;;;;
84.38492;31.24017;2.1664534;;;;;;;;;;;
86.627594;31.117168;2.0152338;;;;;;;;;;;
88.866936;30.994352;1.8642386;;;;;;;;;;;
88.99918;30.990658;1.7995874;;;;;;;;;;;
89.13124;30.986969;1.7350322;;;;;;;;;;;
88.03597;30.950605;1.7304637;;;;;;;;;;;
86.94233;30.914295;1.7259021;;;;;;;;;;;
85.85031;30.878038;1.7213472;;;;;;;;;;;
84.51347;30.90958;1.7110485;;;;;;;;;;;
83.17863;30.941076;1.7007651;;;;;;;;;;;
80.825226;30.989637;1.6756295;;;;;;;;;;;
78.47533;31.038128;1.6505312;;;;;;;;;;;
75.14022;31.128483;1.5540779;;;;;;;;;;;
71.810074;31.218704;1.4577677;;;;;;;;;;;
68.48487;31.308792;1.3616006;;;;;;;;;;;
63.800434;31.338013;1.01928;;;;;;;;;;;
59.12296;31.36719;0.6774677;;;;;;;;;;;
54.45243;30.86039;0.5699765;;;;;;;;;;;
49.788837;30.354342;0.46264493;;;;;;;;;;;
45.13217;29.849047;0.35547277;;;;;;;;;;;
40.48242;29.238886;1.0050219;;;;;;;;;;;
35.83958;28.629631;1.6536064;;;;;;;;;;;
31.203634;28.73871;2.072884;;;;;;;;;;;
26.574574;28.84763;2.4915392;;;;;;;;;;;
21.952389;28.580069;2.8721232;;;;;;;;;;;
17.337069;28.312904;3.2521417;;;;;;;;;;;
12.728603;28.046137;3.6315958;;;;;;;;;;;
8.126984;27.886784;3.9089382;;;;;;;;;;;
3.5321982;27.727667;4.1858683;;;;;;;;;;;
-0.36007345;27.57566;4.3040338;;;;;;;;;;;
-4.246564;27.42388;4.422024;;;;;;;;;;;
-6.4647803;27.523388;4.4934125;;;;;;;;;;;
-8.679703;27.62275;4.5646954;;;;;;;;;;;
-9.673457;27.661932;4.513285;;;;;;;;;;;
-10.665736;27.701057;4.4619513;;;;;;;;;;;
-11.874645;27.658354;4.3386;;;;;;;;;;;
-13.081759;27.615713;4.215432;;;;;;;;;;;
-13.77401;27.642143;4.1576676;;;;;;;;;;;
-14.465232;27.668535;4.0999894;;;;;;;;;;;
-15.255152;27.545229;4.118698;;;;;;;;;;;
-16.043898;27.422108;4.137379;;;;;;;;;;;
-17.111292;27.44111;4.125596;;;;;;;;;;;
-18.177101;27.460087;4.1138306;;;;;;;;;;;
-18.438759;27.425735;4.239116;;;;;;;;;;;
-18.700027;27.391436;4.364216;;;;;;;;;;;
-19.892235;27.3656;4.382111;;;;;;;;;;;
-21.082672;27.339806;4.3999796;;;;;;;;;;;
-21.11616;27.332003;4.3857026;;;;;;;;;;;
-21.149597;27.32421;4.3714466;;;;;;;;;;;
-20.829811;27.513353;4.446697;;;;;;;;;;;
-20.5105;27.702217;4.5218363;;;;;;;;;;;
-20.54077;27.658249;4.5021887;;;;;;;;;;;
-20.570993;27.614346;4.4825697;;;;;;;;;;;
-20.601173;27.570507;4.4629803;;;;;;;;;;;
-19.14301;27.66461;4.1487336;;;;;;;;;;;
-17.687014;27.758572;3.8349538;;;;;;;;;;;
-15.129193;27.663324;3.366232;;;;;;;;;;;
-12.575172;27.56822;2.8982065;;;;;;;;;;;
-10.086518;27.753916;2.3798213;;;;;;;;;;;
-7.601561;27.939337;1.8622062;;;;;;;;;;;
-5.1202946;28.124481;1.3453599;;;;;;;;;;;
-3.1846778;28.533205;0.4601172;;;;;;;;;;;
-1.251936;28.941322;-0.42381078;;;;;;;;;;;
2.4119687;29.319519;-1.1451268;;;;;;;;;;;
6.070431;29.697155;-1.8653715;;;;;;;;;;;
9.723459;30.07423;-2.5845463;;;;;;;;;;;
13.087878;30.530973;-3.1674426;;;;;;;;;;;
16.4473;30.987038;-3.7494729;;;;;;;;;;;
20.446507;31.410727;-3.900742;;;;;;;;;;;
24.439774;31.833786;-4.051787;;;;;;;;;;;
28.427107;32.256218;-4.202607;;;;;;;;;;;
31.570467;32.55249;-4.3474526;;;;;;;;;;;
34.709156;32.84832;-4.492083;;;;;;;;;;;
38.199726;33.107666;-4.51868;;;;;;;;;;;
41.685112;33.366623;-4.545238;;;;;;;;;;;
45.165318;33.625195;-4.5717564;;;;;;;;;;;
48.42632;33.94426;-4.6561627;;;;;;;;;;;
51.68248;34.262848;-4.7404437;;;;;;;;;;;
54.56562;34.625286;-4.7627444;;;;;;;;;;;
57.444477;34.987186;-4.7850122;;;;;;;;;;;
60.319057;35.34855;-4.807247;;;;;;;;;;;
62.594524;35.69605;-4.689049;;;;;;;;;;;
64.866615;36.043034;-4.5710263;;;;;;;;;;;
66.649895;36.41587;-4.577729;;;;;;;;;;;
68.43052;36.788155;-4.5844226;;;;;;;;;;;
70.61946;36.961136;-4.6277137;;;;;;;;;;;
72.80515;37.13386;-4.6709404;;;;;;;;;;;
76.63299;37.45627;-4.461495;;;;;;;;;;;
80.45514;37.7782;-4.252361;;;;;;;;;;;
84.271614;38.09965;-4.043537;;;;;;;;;;;
87.776794;38.632557;-3.8814497;;;;;;;;;;;
91.276764;39.164673;-3.7196028;;;;;;;;;;;
93.311714;39.732605;-3.4697728;;;;;;;;;;;
95.343636;40.299694;-3.2203143;;;;;;;;;;;
96.876724;40.877163;-3.0072727;;;;;;;;;;;
98.40753;41.45377;-2.7945478;;;;;;;;;;;
98.72549;41.675648;-2.79323;;;;;;;;;;;
99.04297;41.897194;-2.7919142;;;;;;;;;;;
99.35998;42.118412;-2.7906003;;;;;;;;;;;
99.95872;42.233543;-2.5805817;;;;;;;;;;;
100.55657;42.348507;-2.370875;;;;;;;;;;;
100.852684;42.260624;-2.3007576;;;;;;;;;;;
101.14835;42.17287;-2.2307446;;;;;;;;;;;
100.74649;42.17263;-2.3389657;;;;;;;;;;;
100.34523;42.17239;-2.4470258;;;;;;;;;;;
98.984474;42.11857;-2.6010711;;;;;;;;;;;
97.62575;42.064827;-2.7548876;;;;;;;;;;;
96.23958;41.89335;-2.7875717;;;;;;;;;;;
94.85547;41.722126;-2.820207;;;;;;;;;;;
93.47342;41.551155;-2.8527942;;;;;;;;;;;
91.68414;41.291798;-2.8972547;;;;;;;;;;;
89.89753;41.03282;-2.9416494;;;;;;;;;;;
86.49258;40.84436;-3.401428;;;;;;;;;;;
83.09268;40.65618;-3.8605237;;;;;;;;;;;
80.25845;40.358036;-3.9196174;;;;;;;;;;;
77.428444;40.060333;-3.9786234;;;;;;;;;;;
74.34077;39.93405;-4.078077;;;;;;;;;;;
71.257675;39.807957;-4.1773825;;;;;;;;;;;
68.17917;39.68205;-4.2765408;;;;;;;;;;;
65.99265;39.457024;-4.1566057;;;;;;;;;;;
63.809387;39.232334;-4.036849;;;;;;;;;;;
61.951824;39.048653;-3.846439;;;;;;;;;;;
60.09702;38.865246;-3.6563118;;;;;;;;;;;
58.24497;38.68211;-3.466467;;;;;;;;;;;
55.1928;38.590416;-3.7788944;;;;;;;;;;;
52.145164;38.49886;-4.090858;;;;;;;;;;;
49.23376;38.314304;-4.3412046;;;;;;;;;;;
46.32668;38.130024;-4.5911794;;;;;;;;;;;
42.306744;37.897205;-5.051734;;;;;;;;;;;
38.29278;37.66473;-5.5116043;;;;;;;;;;;
34.28478;37.432602;-5.970792;;;;;;;;;;;
31.981699;37.238968;-6.039094;;;;;;;;;;;
29.682041;37.045624;-6.107295;;;;;;;;;;;
27.39141;36.825214;-6.214808;;;;;;;;;;;
25.104181;36.605133;-6.3221607;;;;;;;;;;;
22.82035;36.38538;-6.4293537;;;;;;;;;;;
20.998981;36.237064;-6.563598;;;;;;;;;;;
19.180317;36.08897;-6.6976433;;;;;;;;;;;
17.314842;35.960873;-6.8375206;;;;;;;;;;;
15.452139;35.832966;-6.97719;;;;;;;;;;;
13.781834;35.652653;-7.069104;;;;;;;;;;;
12.114009;35.472603;-7.1608815;;;;;;;;;;;
10.448662;35.29282;-7.2525225;;;;;;;;;;;
8.46305;35.2164;-7.3898926;;;;;;;;;;;
6.480387;35.14009;-7.5270586;;;;;;;;;;;
3.7717383;34.900913;-7.732888;;;;;;;;;;;
1.0671127;34.662094;-7.938412;;;;;;;;;;;
-0.24955098;34.463463;-7.837865;;;;;;;;;;;
-1.5642589;34.265125;-7.7374663;;;;;;;;;;;
-2.8770142;34.06708;-7.637217;;;;;;;;;;;
-5.0641637;33.96457;-7.7926702;;;;;;;;;;;
-7.248065;33.862206;-7.947892;;;;;;;;;;;
-8.24591;33.73391;-7.9240522;;;;;;;;;;;
-9.242272;33.605804;-7.900248;;;;;;;;;;;
-10.562839;33.589394;-7.97396;;;;;;;;;;;
-11.881444;33.57301;-8.047563;;;;;;;;;;;
-12.804942;33.441494;-7.978271;;;;;;;;;;;
-13.727069;33.310177;-7.909082;;;;;;;;;;;
-13.912724;33.10738;-7.7237206;;;;;;;;;;;
-14.098103;32.904884;-7.5386343;;;;;;;;;;;
-14.556713;32.75725;-7.436296;;;;;;;;;;;
-15.014643;32.60984;-7.33411;;;;;;;;;;;
-15.471891;32.462646;-7.232075;;;;;;;;;;;
-15.62059;32.391407;-7.1415534;;;;;;;;;;;
-15.769069;32.32028;-7.051166;;;;;;;;;;;
-16.982038;32.212788;-7.166674;;;;;;;;;;;
-18.193207;32.105453;-7.2820106;;;;;;;;;;;
-18.12593;32.018898;-7.193939;;;;;;;;;;;
-18.058756;31.932472;-7.1059985;;;;;;;;;;;
-18.146807;31.821207;-7.0922456;;;;;;;;;;;
-18.234728;31.710108;-7.078513;;;;;;;;;;;
-18.276794;31.761173;-7.071253;;;;;;;;;;;
-18.318796;31.812162;-7.0640035;;;;;;;;;;;
-18.211641;31.753954;-7.050594;;;;;;;;;;;
-18.104647;31.695831;-7.037204;;;;;;;;;;;
-17.997808;31.637794;-7.0238333;;;;;;;;;;;
-17.66994;31.579285;-5.9164557;;;;;;;;;;;
-17.342558;31.52086;-4.810723;;;;;;;;;;;
-17.028427;31.636448;-4.526732;;;;;;;;;;;
-16.714762;31.751863;-4.243163;;;;;;;;;;;
-16.570156;31.668358;-4.603247;;;;;;;;;;;
-16.425764;31.584976;-4.9627967;;;;;;;;;;;
-15.588702;31.574512;-5.0304923;;;;;;;;;;;
-14.752884;31.564064;-5.0980873;;;;;;;;;;;
-13.918306;31.553633;-5.1655817;;;;;;;;;;;
-11.867654;31.69624;-5.10015;;;;;;;;;;;
-9.820046;31.838634;-5.0348153;;;;;;;;;;;
-7.882779;31.951643;-4.84138;;;;;;;;;;;
-5.9483895;32.064484;-4.648232;;;;;;;;;;;
-4.936277;32.18319;-4.5688415;;;;;;;;;;;
-3.9256673;32.30172;-4.4895687;;;;;;;;;;;
-2.9165587;32.420074;-4.4104137;;;;;;;;;;;
-2.4499314;32.511322;-4.4336257;;;;;;;;;;;
-1.9839973;32.602436;-4.4568033;;;;;;;;;;;
-1.69394;32.62889;-4.5364714;;;;;;;;;;;
-1.4043134;32.655308;-4.616021;;;;;;;;;;;
-1.0808936;32.663876;-4.690824;;;;;;;;;;;
-0.75795424;32.67243;-4.765516;;;;;;;;;;;
-0.25287604;32.728794;-4.7851143;;;;;;;;;;;
0.25145197;32.78508;-4.804684;;;;;;;;;;;
0.5467449;32.74927;-4.8594303;;;;;;;;;;;
0.8415992;32.713516;-4.914095;;;;;;;;;;;
1.1825819;32.690014;-4.938102;;;;;;;;;;;
1.523058;32.66655;-4.962073;;;;;;;;;;;
1.8856103;32.67075;-4.962304;;;;;;;;;;;
2.2476244;32.674942;-4.9625354;;;;;;;;;;;
2.4694016;32.60325;-4.9797378;;;;;;;;;;;
2.6908495;32.531662;-4.9969144;;;;;;;;;;;
2.9976673;32.563274;-5.0021434;;;;;;;;;;;
3.3040295;32.59484;-5.007365;;;;;;;;;;;
3.531952;32.625374;-4.9914;;;;;;;;;;;
3.759536;32.655865;-4.975458;;;;;;;;;;;
3.9867818;32.68631;-4.95954;;;;;;;;;;;
4.186199;32.660046;-4.972539;;;;;;;;;;;
4.3853207;32.63382;-4.9855185;;;;;;;;;;;
4.731279;32.65392;-4.969305;;;;;;;;;;;
5.0767236;32.67399;-4.9531155;;;;;;;;;;;
5.3857484;32.688137;-4.97468;;;;;;;;;;;
5.694314;32.702263;-4.9962125;;;;;;;;;;;
5.944915;32.729553;-5.0353856;;;;;;;;;;;
6.195143;32.7568;-5.0745006;;;;;;;;;;;
6.584559;32.75582;-5.0752664;;;;;;;;;;;
6.9733963;32.75484;-5.076031;;;;;;;;;;;
7.5013547;32.795097;-5.0669765;;;;;;;;;;;
8.028529;32.835297;-5.0579357;;;;;;;;;;;
8.409611;32.86323;-5.077942;;;;;;;;;;;
8.790127;32.891125;-5.0979185;;;;;;;;;;;
9.506701;32.930336;-5.055029;;;;;;;;;;;
10.222212;32.96949;-5.0122027;;;;;;;;;;;
10.950826;33.029205;-5.0025415;;;;;;;;;;;
11.678357;33.08883;-4.9928946;;;;;;;;;;;
12.299192;33.05369;-4.994483;;;;;;;;;;;
12.919106;33.018604;-4.9960694;;;;;;;;;;;
13.91147;33.018215;-4.8279386;;;;;;;;;;;
14.902361;33.017826;-4.6600575;;;;;;;;;;;
15.447717;32.98672;-4.6162753;;;;;;;;;;;
15.992263;32.95566;-4.572558;;;;;;;;;;;
16.536;32.924652;-4.5289054;;;;;;;;;;;
17.235178;32.92356;-4.513089;;;;;;;;;;;
17.93332;32.92247;-4.497297;;;;;;;;;;;
18.576984;32.91465;-4.480265;;;;;;;;;;;
19.219692;32.90684;-4.463259;;;;;;;;;;;
19.729603;32.89329;-4.499437;;;;;;;;;;;
20.238754;32.879765;-4.5355606;;;;;;;;;;;
20.659628;32.865417;-4.5664415;;;;;;;;;;;
21.079876;32.85109;-4.597276;;;;;;;;;;;
21.497957;32.837765;-4.607868;;;;;;;;;;;
21.915419;32.82446;-4.6184444;;;;;;;;;;;
22.37097;32.753105;-4.5992694;;;;;;;;;;;
22.825846;32.681858;-4.580123;;;;;;;;;;;
23.580624;32.630634;-4.5652127;;;;;;;;;;;
24.334278;32.579487;-4.5503244;;;;;;;;;;;
25.0028;32.533325;-4.5639315;;;;;;;;;;;
25.670328;32.48723;-4.5775185;;;;;;;;;;;
26.211052;32.422546;-4.560087;;;;;;;;;;;
26.750973;32.35796;-4.542682;;;;;;;;;;;
27.206917;32.343544;-4.5686436;;;;;;;;;;;
27.662184;32.32915;-4.5945663;;;;;;;;;;;
27.929949;32.333855;-4.6859517;;;;;;;;;;;
28.197315;32.33855;-4.777201;;;;;;;;;;;
28.809605;32.33328;-4.863266;;;;;;;;;;;
29.420986;32.328014;-4.949203;;;;;;;;;;;
30.031458;32.322758;-5.0350122;;;;;;;;;;;
30.69895;32.23728;-5.0093274;;;;;;;;;;;
31.365452;32.15193;-4.9836807;;;;;;;;;;;
31.90543;32.15143;-5.0310073;;;;;;;;;;;
32.444607;32.150925;-5.0782638;;;;;;;;;;;
33.120018;32.137936;-5.041154;;;;;;;;;;;
33.794422;32.12497;-5.004099;;;;;;;;;;;
34.159676;32.12324;-5.022502;;;;;;;;;;;
34.524387;32.121517;-5.040878;;;;;;;;;;;
34.866817;32.144623;-5.1243067;;;;;;;;;;;
35.20874;32.16769;-5.207612;;;;;;;;;;;
35.550156;32.190723;-5.2907934;;;;;;;;;;;
35.88559;32.16197;-5.4216795;;;;;;;;;;;
36.220528;32.13326;-5.5523715;;;;;;;;;;;
36.63225;32.123806;-5.6879187;;;;;;;;;;;
37.043365;32.114365;-5.8232646;;;;;;;;;;;
37.747993;32.113914;-5.844939;;;;;;;;;;;
38.451572;32.113464;-5.866582;;;;;;;;;;;
39.185944;32.08735;-5.8577557;;;;;;;;;;;
39.919228;32.06127;-5.8489423;;;;;;;;;;;
40.82282;32.106907;-5.831446;;;;;;;;;;;
41.725067;32.152473;-5.813976;;;;;;;;;;;
42.727245;32.19699;-5.786433;;;;;;;;;;;
43.727932;32.241444;-5.758931;;;;;;;;;;;
44.410427;32.267174;-5.8556;;;;;;;;;;;
45.091908;32.292866;-5.952125;;;;;;;;;;;
45.772373;32.31852;-6.0485067;;;;;;;;;;;
46.114788;32.30795;-6.230725;;;;;;;;;;;
46.45669;32.297394;-6.412672;;;;;;;;;;;
46.76597;32.26806;-6.613565;;;;;;;;;;;
47.074787;32.23877;-6.8141594;;;;;;;;;;;
47.383144;32.209522;-7.014456;;;;;;;;;;;
47.911255;32.15956;-7.0339403;;;;;;;;;;;
48.43858;32.109673;-7.0533957;;;;;;;;;;;
48.77661;32.08735;-7.1198096;;;;;;;;;;;
49.114143;32.06506;-7.1861243;;;;;;;;;;;
49.704063;32.059494;-7.2099824;;;;;;;;;;;
50.293106;32.053936;-7.233805;;;;;;;;;;;
50.775517;32.01767;-7.2221065;;;;;;;;;;;
51.25721;31.981459;-7.2104254;;;;;;;;;;;
51.700317;31.953014;-7.21405;;;;;;;;;;;
52.14277;31.924612;-7.217669;;;;;;;;;;;
52.745583;31.917152;-7.1930904;;;;;;;;;;;
53.347496;31.909702;-7.1685486;;;;;;;;;;;
53.948517;31.902264;-7.144043;;;;;;;;;;;
54.72664;31.871832;-7.0713243;;;;;;;;;;;
55.5036;31.841446;-6.998714;;;;;;;;;;;
56.40326;31.890213;-6.91485;;;;;;;;;;;
57.301582;31.938908;-6.831111;;;;;;;;;;;
57.832073;31.927498;-6.795746;;;;;;;;;;;
58.361774;31.916105;-6.760433;;;;;;;;;;;
58.97793;31.912024;-6.665562;;;;;;;;;;;
59.593166;31.907948;-6.5708323;;;;;;;;;;;
60.207493;31.90388;-6.476243;;;;;;;;;;;
60.3509;31.932775;-6.5234566;;;;;;;;;;;
60.49409;31.96163;-6.5706;;;;;;;;;;;
60.7079;31.965614;-6.5866766;;;;;;;;;;;
60.921394;31.969595;-6.602729;;;;;;;;;;;
61.350708;31.98016;-6.559147;;;;;;;;;;;
61.779385;31.99071;-6.5156293;;;;;;;;;;;
61.925503;31.965479;-6.5303845;;;;;;;;;;;
62.071404;31.940285;-6.545118;;;;;;;;;;;
62.4063;31.930136;-6.4644527;;;;;;;;;;;
62.740696;31.920002;-6.3839073;;;;;;;;;;;
63.0746;31.909882;-6.3034816;;;;;;;;;;;
63.365227;31.914785;-6.2129364;;;;;;;;;;;
63.655422;31.919682;-6.1225257;;;;;;;;;;;
64.20635;31.955568;-5.9758644;;;;;;;;;;;
64.75646;31.991402;-5.829421;;;;;;;;;;;
65.40029;32.098995;-5.632842;;;;;;;;;;;
66.04317;32.20643;-5.436555;;;;;;;;;;;
66.68508;32.3137;-5.240559;;;;;;;;;;;
67.21187;32.30566;-5.0797796;;;;;;;;;;;
