sep=,
Ang X,Ang Y,Ang Z,Tempo
-0.33470422,-0.10853314,-0.02771809,5.2221017
-0.33445054,-0.10738989,-0.024736047,5.2342615
-0.33598092,-0.10682638,-0.026732214,5.2426577
-0.33589295,-0.10831352,-0.02787917,5.254613
-0.33669722,-0.10651564,-0.027030451,5.263086
-0.33968294,-0.10687816,-0.028609265,5.2748957
-0.3386446,-0.108909816,-0.030266825,5.2834263
-0.33788627,-0.10774152,-0.030604748,5.2953753
-0.3393658,-0.10435229,-0.031102302,5.3039155
-0.33875358,-0.10478967,-0.029465374,5.3122296
-0.34109467,-0.10493378,-0.031113496,5.324247
-0.34184012,-0.10353823,-0.030220533,5.3326836
-0.344164,-0.1026999,-0.029274736,5.3446646
-0.3444113,-0.10099222,-0.025154745,5.352982
-0.3460393,-0.10181943,-0.026866298,5.36522
-0.34712,-0.10113169,-0.027266463,5.3735437
-0.34718227,-0.10235243,-0.030170366,5.3855357
-0.3475511,-0.10491644,-0.026873883,5.3938894
-0.34775087,-0.105780914,-0.024078526,5.402304
-0.34811372,-0.10814545,-0.022935031,5.414301
-0.3487546,-0.10823539,-0.022006921,5.4229093
-0.34870276,-0.11001887,-0.02324891,5.4348416
-0.34938362,-0.108850606,-0.022961613,5.4433107
-0.34907764,-0.107527055,-0.024818886,5.4550424
-0.350628,-0.10688677,-0.025234548,5.4635577
-0.35430452,-0.10713268,-0.025876999,5.4808702
-0.35455507,-0.10880371,-0.026191384,5.483936
-0.35550892,-0.10956493,-0.025410848,5.492367
-0.35731804,-0.11051637,-0.026928363,5.504347
-0.35786742,-0.10975587,-0.02571392,5.5128465
-0.35834312,-0.1120541,-0.025893403,5.5249796
-0.3598091,-0.11080598,-0.025341302,5.5332456
-0.36059391,-0.11006439,-0.025991945,5.545193
-0.3601797,-0.10700885,-0.026559368,5.553709
-0.35849246,-0.11107158,-0.022282453,5.565666
-0.36102086,-0.110762574,-0.022208111,5.574466
-0.36192808,-0.111377,-0.024933716,5.5861855
-0.3626346,-0.11290081,-0.024319535,5.5946302
-0.36302716,-0.11759849,-0.024883483,5.6066556
-0.364132,-0.11951198,-0.023610564,5.614954
-0.36491448,-0.11813535,-0.022747489,5.623348
-0.36434227,-0.11835171,-0.018537007,5.6353846
-0.36697668,-0.115666084,-0.019224292,5.644002
-0.36841273,-0.114774264,-0.019416884,5.655764
-0.36746818,-0.11643355,-0.020272491,5.6641746
-0.36830217,-0.11869275,-0.020126387,5.6763053
-0.37100685,-0.120848365,-0.021268236,5.684627
-0.3723406,-0.11789393,-0.022343144,5.69299
-0.3727735,-0.11784243,-0.020254716,5.7051244
-0.37192732,-0.115410686,-0.022146266,5.7134933
-0.3745094,-0.118897244,-0.022412334,5.725465
-0.37358555,-0.11608878,-0.021472512,5.7339745
-0.37824416,-0.11107059,-0.022734504,5.7461114
-0.37541786,-0.11335434,-0.024419546,5.7545176
-0.377538,-0.10447803,-0.02432257,5.766497
-0.3777289,-0.106814206,-0.025915641,5.7752833
-0.38009888,-0.1046904,-0.024043692,5.786791
-0.37953824,-0.10944957,-0.025175124,5.7954154
-0.37888104,-0.10742696,-0.022898098,5.8076153
-0.37934214,-0.10637648,-0.023842381,5.815785
-0.38102084,-0.10552448,-0.02201942,5.824497
-0.3793215,-0.10516804,-0.020627178,5.8361287
-0.38097045,-0.102410495,-0.021580374,5.8447213
-0.3791456,-0.100023784,-0.016389864,5.856613
-0.38098168,-0.100039236,-0.016841324,5.8649244
-0.37990955,-0.09961743,-0.01694102,5.8773365
-0.38035718,-0.1019461,-0.016931737,5.8854547
-0.3838797,-0.101764,-0.015078213,5.8973885
-0.3844064,-0.1030646,-0.013362877,5.9057384
-0.38187903,-0.10456903,-0.013529359,5.914226
-0.38463008,-0.10617527,-0.01439808,5.926198
-0.3842723,-0.10717687,-0.014161193,5.934701
-0.38434085,-0.10797709,-0.0157315,5.94685
-0.38483205,-0.10863216,-0.014600291,5.955201
-0.38512284,-0.10747459,-0.016794361,5.967155
-0.38708407,-0.10752632,-0.01804182,5.9757557
-0.38710544,-0.10695,-0.020009467,5.987647
-0.38674402,-0.106050156,-0.018181605,5.9958844
-0.38522106,-0.10829651,-0.020731727,6.0044627
-0.385048,-0.10898019,-0.021208316,6.0164604
-0.38459408,-0.10774007,-0.021209402,6.0252156
-0.3838932,-0.108888865,-0.020684835,6.0367684
-0.38592762,-0.10931813,-0.020594662,6.045271
-0.38822597,-0.1106833,-0.023018405,6.0571995
-0.38929382,-0.11018076,-0.023513729,6.0657496
-0.39075592,-0.10965742,-0.025101554,6.0777164
-0.39149275,-0.10909605,-0.025071533,6.086339
-0.39466822,-0.10709275,-0.025836172,6.098228
-0.39524865,-0.10779412,-0.024004553,6.106606
-0.39651516,-0.10830564,-0.024850694,6.1186323
-0.39426127,-0.11037868,-0.02594404,6.1273193
-0.3950704,-0.11059631,-0.025675228,6.1354523
-0.39467984,-0.11265542,-0.028270975,6.1474175
-0.39454204,-0.115014434,-0.027447613,6.156055
-0.39444774,-0.115607835,-0.030854484,6.167897
-0.39401475,-0.11570764,-0.031369086,6.1762905
-0.39266142,-0.117515534,-0.032089487,6.1883817
-0.39139503,-0.11598973,-0.033940442,6.1967707
-0.3923204,-0.115218766,-0.030586954,6.2050962
-0.39006084,-0.11475999,-0.028682731,6.2172456
-0.38975358,-0.114401236,-0.0302108,6.22561
-0.3914971,-0.11238606,-0.02922434,6.2376328
-0.3914222,-0.11080119,-0.028192276,6.2460966
-0.393226,-0.10866099,-0.027209906,6.2584405
-0.39297643,-0.10862553,-0.027409796,6.26655
-0.39164117,-0.109974705,-0.029516784,6.278569
-0.39310583,-0.112539396,-0.027685907,6.2871175
-0.3944789,-0.11495092,-0.024810735,6.2988815
-0.39513847,-0.11529006,-0.022483375,6.3073473
-0.39772624,-0.11525214,-0.023037296,6.3193545
-0.3981741,-0.117082596,-0.023976585,6.3278747
-0.397947,-0.118766084,-0.024857502,6.336226
-0.39652807,-0.11959652,-0.022078767,6.3482227
-0.3948219,-0.12025859,-0.023407783,6.356649
-0.39657566,-0.122178495,-0.022320095,6.368685
-0.3969321,-0.12262258,-0.021231977,6.3770814
-0.39607316,-0.12355806,-0.018953888,6.3890867
-0.39635593,-0.124464504,-0.016914917,6.397463
-0.39520326,-0.12562844,-0.016147764,6.409743
-0.39618275,-0.12621467,-0.016709702,6.4178543
-0.39432713,-0.12638253,-0.017638005,6.4262047
-0.3929813,-0.12845786,-0.019885603,6.438283
-0.3925699,-0.12772878,-0.018504603,6.4467826
-0.39317617,-0.12942825,-0.020656921,6.4590716
-0.39620823,-0.13061726,-0.021707032,6.467146
-0.39559984,-0.13360742,-0.02140151,6.4790993
-0.39564505,-0.1334018,-0.022194257,6.4876485
-0.39696622,-0.13139911,-0.019408109,6.499651
-0.3975618,-0.12987557,-0.01751818,6.50812
-0.3983086,-0.1292947,-0.017734148,6.5163536
-0.3942079,-0.1304379,-0.017200073,6.528393
-0.39506698,-0.13261712,-0.017659249,6.536688
-0.39581794,-0.1332996,-0.020649027,6.548658
-0.39477763,-0.13321601,-0.020409461,6.5571847
-0.39613548,-0.13731575,-0.020201055,6.5692754
-0.39879042,-0.1390728,-0.020431941,6.5777817
-0.40302163,-0.13876684,-0.018342437,6.589643
-0.40401834,-0.13946737,-0.01876979,6.598176
-0.40565446,-0.13786957,-0.017371705,6.6101613
-0.40276363,-0.139437,-0.017442849,6.6185136
-0.4030371,-0.1390303,-0.017341418,6.6305194
-0.40592653,-0.13922857,-0.016574265,6.6390724
-0.4092432,-0.13889454,-0.016774442,6.6473293
-0.410792,-0.1370145,-0.019921137,6.6596284
-0.41270033,-0.13716596,-0.018969448,6.667851
-0.41246128,-0.13641801,-0.018984137,6.6797957
-0.41202742,-0.13507588,-0.017812805,6.688128
-0.40936258,-0.13626118,-0.015879788,6.700142
-0.40823948,-0.13762425,-0.015026355,6.709051
-0.4094155,-0.13595591,-0.015621375,6.716956
-0.40948802,-0.13847235,-0.012070483,6.7291408
-0.41160998,-0.13783501,-0.011780254,6.7374105
-0.41296673,-0.13853352,-0.010600532,6.7494383
-0.4139527,-0.13712344,-0.009859551,6.758059
-0.41383296,-0.13637967,-0.009714216,6.769945
-0.41490126,-0.13783024,-0.009634351,6.778553
-0.41775754,-0.13645534,-0.0073398394,6.7904873
-0.41957557,-0.13699633,-0.0064558582,6.798957
-0.4197649,-0.13758022,-0.0087421555,6.810858
-0.4207576,-0.13422441,-0.008115771,6.819283
-0.42283398,-0.12967306,-0.006481767,6.8312736
-0.42471665,-0.12730142,-0.007868411,6.8398576
-0.42539215,-0.12524085,-0.0069443905,6.8480935
-0.4279805,-0.12497572,-0.004323961,6.860094
-0.42786774,-0.12474233,-0.0046091457,6.868545
-0.4262754,-0.12608147,-0.0037267,6.8805747
-0.4264134,-0.12692726,-0.0045386474,6.8888483
-0.4273178,-0.12772566,-0.005465013,6.9010854
-0.42778334,-0.12946782,-0.00491252,6.9096704
-0.42728767,-0.12855174,-0.0034741922,6.921535
-0.42612216,-0.128608,-0.0068163634,6.929811
-0.42682067,-0.12863208,-0.0050752047,6.938303
-0.42730156,-0.12601691,-0.0026643113,6.9503517
-0.4294449,-0.12527557,-0.0023327805,6.958904
-0.43140635,-0.12140654,-0.0029104846,6.9708757
-0.4318825,-0.12156246,-0.00237149,6.9791107
-0.43395263,-0.12098122,-0.002943497,6.991233
-0.43579203,-0.1217855,-3.660994E-4,6.999623
-0.43607497,-0.12487151,-4.6541405E-4,7.011705
-0.43895245,-0.12491605,-0.0020704118,7.019868
-0.43769807,-0.12618947,-8.7531726E-4,7.028399
-0.44262367,-0.12348683,-0.0050855298,7.040366
-0.4425775,-0.1236781,-0.004700195,7.0487456
-0.4444166,-0.12100097,-0.0041344156,7.06072
-0.4433415,-0.122700535,-0.0017251137,7.0692735
-0.44805327,-0.121324934,-0.0021017555,7.0813403
-0.44793865,-0.12376361,-0.0036959592,7.0897217
-0.44846183,-0.123669945,2.0321528E-4,7.1017766
-0.45257676,-0.12722164,-6.8197417E-4,7.1103888
-0.4557233,-0.12607014,-5.411346E-4,7.1221237
-0.45482528,-0.12605865,-4.0116935E-4,7.130559
-0.45513454,-0.12780854,-1.3005687E-5,7.142911
-0.45490733,-0.12822749,6.5576605E-4,7.1509404
-0.45558873,-0.1274506,0.0015765197,7.1595187
-0.45343608,-0.12857708,-0.0015091604,7.1714826
-0.45429718,-0.12924449,-0.004839313,7.17987
-0.45595157,-0.12877962,-0.0046582245,7.19204
-0.45653766,-0.12902875,-0.005182721,7.2002535
-0.45639643,-0.12986338,-0.0051080566,7.2122293
-0.45732585,-0.12853983,-0.00372448,7.2207255
-0.45620143,-0.12826483,-0.0032913184,7.229068
-0.4567618,-0.12541723,-0.004858381,7.2412825
-0.45774475,-0.123849235,-0.004525746,7.249541
-0.4572692,-0.123965956,-0.005021751,7.2616773
-0.45731708,-0.12502648,-0.0024636644,7.2699976
-0.46008146,-0.12324892,-0.0034543553,7.2821603
-0.46058607,-0.1211396,-0.004081665,7.2905207
-0.4611467,-0.12060567,-0.001885846,7.302614
-0.46308252,-0.120372124,-0.0026546007,7.3108087
-0.46416917,-0.12091981,-0.0015328042,7.3228803
-0.46469662,-0.12052216,-9.2985213E-4,7.331361
-0.46561053,-0.12088401,-0.0018501228,7.3434286
-0.46268559,-0.1207907,-0.0019892845,7.3520007
-0.4653352,-0.118406855,-0.002642954,7.360197
-0.46330386,-0.12170822,-0.0049366374,7.3721337
-0.46374425,-0.12219781,-0.004927259,7.3806376
-0.46422026,-0.12099621,-0.0040076496,7.39294
-0.46547854,-0.12140057,-0.004386816,7.401039
-0.46511576,-0.12267834,-0.0072753094,7.4129696
-0.4672376,-0.12367767,-0.007471115,7.421532
-0.46822733,-0.12385093,-0.010602902,7.4334345
-0.46770313,-0.12498136,-0.011108145,7.441809
-0.46736854,-0.12861966,-0.01218105,7.450361
-0.46796432,-0.13333164,-0.013013753,7.462347
-0.46816275,-0.13390765,-0.013509853,7.4706283
-0.47101521,-0.13610308,-0.013166037,7.482749
-0.47121465,-0.13381685,-0.01126262,7.4910374
-0.47467953,-0.12353181,-0.0094515085,7.5031266
-0.4747798,-0.12786913,-0.009065965,7.5118732
-0.4843658,-0.13693686,-0.009632106,7.523658
-0.4839666,-0.13672698,-0.012862428,7.5319695
-0.48389074,-0.144671,-0.013038027,7.540173
-0.4829937,-0.14847672,-0.007853776,7.5523596
-0.48785284,-0.16583489,-0.0064060604,7.5611353
-0.49909005,-0.196319,-0.009206263,7.5727563
-0.49248058,-0.16753995,-0.006150076,7.581292
-0.497058,-0.19710605,-0.0074884365,7.5936017
-0.4987239,-0.18697117,-0.006204363,7.601716
-0.4931884,-0.17293225,-0.013153408,7.6137357
-0.49654278,-0.19795431,-0.012899872,7.6222987
-0.5001637,-0.16661778,-0.016391765,7.6340303
-0.49647534,-0.1542692,-0.014774208,7.642666
-0.49513045,-0.14729944,-0.013263499,7.6546416
-0.49429962,-0.1499953,-0.013880592,7.6629744
-0.49482304,-0.1727825,-0.014697975,7.671426
-0.4910616,-0.1432525,-0.016842963,7.6834636
-0.4905786,-0.16813183,-0.01996253,7.692021
-0.48275793,-0.13498393,-0.017519634,7.7038445
-0.48754868,-0.14978747,-0.019694116,7.7124076
-0.48694873,-0.16100053,-0.019278295,7.724203
-0.49539465,-0.16059566,-0.019755218,7.7327623
-0.49693438,-0.15399079,-0.016244072,7.7410426
-0.5001469,-0.16772693,-0.01628726,7.7532215
-0.50059515,-0.1662516,-0.01513178,7.7614465
-0.49812403,-0.1650358,-0.012993843,7.7736254
-0.50119793,-0.17013747,-0.014401114,7.7820373
-0.49865338,-0.15642188,-0.013674149,7.7940154
-0.50097764,-0.15630497,-0.012904432,7.8024015
-0.5045899,-0.16854456,-0.01551676,7.814575
-0.5046279,-0.16767891,-0.014292289,7.8229227
-0.50524354,-0.17335652,-0.015782062,7.8348885
-0.5069266,-0.17264831,-0.019527199,7.843632
-0.5071869,-0.1665837,-0.021927642,7.8552794
-0.50631684,-0.16065976,-0.023866408,7.8638387
-0.50904244,-0.16351283,-0.025248071,7.8720274
-0.50715107,-0.14433801,-0.022455206,7.8842187
-0.5089849,-0.14243805,-0.021758767,7.8925223
-0.507306,-0.13806966,-0.02125331,7.9047194
-0.50982314,-0.13607988,-0.019274492,7.913051
-0.5068997,-0.13187629,-0.01668883,7.9250193
-0.50600874,-0.12885734,-0.013805905,7.933506
-0.507562,-0.12702191,-0.015316203,7.9456754
-0.5067081,-0.11684461,-0.013553724,7.9538264
-0.50812155,-0.12217204,-0.015294375,7.9624314
-0.5101178,-0.11517378,-0.011624287,7.974335
-0.5080969,-0.10718021,-0.01291416,7.982675
-0.5111517,-0.12983046,-0.012618575,7.994703
-0.5148349,-0.14371476,-0.010219435,8.003031
-0.50765574,-0.12228365,-0.011559327,8.015045
-0.5106034,-0.12907055,-0.011522057,8.023657
-0.5105919,-0.12383866,-0.013706327,8.035693
-0.51227766,-0.12895784,-0.014380197,8.044219
-0.51192796,-0.127164,-0.016874578,8.052283
-0.5173223,-0.1264658,-0.018427214,8.0644045
-0.51827115,-0.12523814,-0.017781524,8.072801
-0.5169289,-0.1263333,-0.015197051,8.084714
-0.5176615,-0.12825432,-0.014207017,8.0935
-0.5164907,-0.13011666,-0.012580557,8.105303
-0.5177358,-0.13621545,-0.01258344,8.113612
-0.5134747,-0.13385932,-0.009470582,8.125687
-0.5151156,-0.13192621,-0.009495257,8.134279
-0.5108525,-0.13498454,-0.008260103,8.146169
-0.51179844,-0.13308246,-0.007771623,8.154755
-0.51254326,-0.13283482,-0.0108447615,8.166577
-0.5102962,-0.13272667,-0.0109195225,8.174947
-0.51088965,-0.14033815,-0.012217289,8.183446
-0.5069722,-0.1328964,-0.010604763,8.195434
-0.5092165,-0.13462909,-0.010484871,8.203895
-0.5111686,-0.12614775,-0.012808666,8.215768
-0.51128584,-0.13050006,-0.014839304,8.224203
-0.5140202,-0.12849106,-0.017753083,8.236217
-0.51409703,-0.12505645,-0.018502558,8.244657
-0.5175937,-0.12812883,-0.018520026,8.253025
-0.5179774,-0.12825027,-0.016800301,8.265262
-0.5179272,-0.13154438,-0.017105011,8.273529
-0.51889837,-0.12893444,-0.021444125,8.285619
-0.5188638,-0.13269864,-0.020752467,8.294021
-0.51700693,-0.13285735,-0.023344947,8.306081
-0.515309,-0.13343197,-0.021818675,8.314407
-0.5148422,-0.13258553,-0.027368354,8.32687
-0.51471275,-0.13704818,-0.028439214,8.334889
-0.51716846,-0.14192137,-0.026902124,8.346902
-0.51864856,-0.13864195,-0.029363243,8.355281
-0.52013886,-0.13743079,-0.030628584,8.367275
-0.52215374,-0.13671833,-0.029762069,8.375959
-0.52252245,-0.13171153,-0.029482896,8.383992
-0.5220058,-0.14284936,-0.029178288,8.396261
-0.5224161,-0.1413528,-0.028976122,8.404536
-0.52199805,-0.13820241,-0.032482672,8.416606
-0.5244562,-0.14332263,-0.029728001,8.425036
-0.5242451,-0.13601415,-0.030343272,8.437011
-0.5254234,-0.13807222,-0.029849622,8.445521
-0.52478546,-0.12236756,-0.029011523,8.457545
-0.527188,-0.12365122,-0.029036894,8.465806
-0.5298556,-0.13333306,-0.02884208,8.474162
-0.5289438,-0.12485875,-0.026412632,8.4863
-0.5249559,-0.13526845,-0.027089437,8.498291
-0.5261555,-0.13346085,-0.02959735,8.506828
-0.5266902,-0.1332897,-0.03151272,8.515156
-0.53058976,-0.14320605,-0.03295704,8.527437
-0.52834994,-0.1447543,-0.033284143,8.535644
-0.52550846,-0.1286959,-0.030662049,8.547585
-0.5271535,-0.12801851,-0.031068724,8.555997
-0.5264815,-0.12641487,-0.031502925,8.564389
-0.5268838,-0.12714718,-0.029746952,8.5764265
-0.52835333,-0.12718864,-0.030111762,8.584723
-0.5261283,-0.12695551,-0.029048694,8.596859
-0.5290379,-0.12913747,-0.02956387,8.605311
-0.52185535,-0.108562395,-0.031412236,8.617253
-0.52208436,-0.116078295,-0.03102056,8.625669
-0.52148503,-0.1183726,-0.031680644,8.637612
-0.5204224,-0.11239129,-0.031817887,8.646527
-0.5198549,-0.109975405,-0.031637345,8.658177
-0.5173491,-0.10880655,-0.03031278,8.666674
-0.52008456,-0.12123326,-0.036234137,8.678572
-0.5159133,-0.1191431,-0.036450747,8.686978
-0.51544315,-0.12591153,-0.03473966,8.695304
-0.51809996,-0.13609359,-0.034352887,8.707521
-0.5170735,-0.16197947,-0.03319086,8.719385
-0.5171066,-0.15503463,-0.032705754,8.727948
-0.51968,-0.14768083,-0.03389938,8.73631
-0.52131313,-0.14265826,-0.03281359,8.748246
-0.5214215,-0.14086342,-0.03339041,8.756712
-0.52276665,-0.13612103,-0.033583753,8.765034
-0.52275586,-0.1473611,-0.03284141,8.777588
-0.5210455,-0.13842523,-0.032355577,8.785371
-0.5236349,-0.14050032,-0.0319473,8.7976465
-0.5261804,-0.13126858,-0.034184217,8.809568
-0.5281327,-0.12745503,-0.034047958,8.818121
-0.52867997,-0.12613335,-0.03402281,8.830083
-0.52931654,-0.12680078,-0.033450726,8.838562
-0.5317992,-0.13150038,-0.033750594,8.850493
-0.53449816,-0.1271282,-0.033685606,8.858843
-0.53630024,-0.12553006,-0.03248011,8.867396
-0.53595763,-0.13517196,-0.033016838,8.879548
-0.5357666,-0.13963525,-0.036169183,8.887818
-0.53333575,-0.1303268,-0.035035398,8.899618
-0.5324437,-0.13380279,-0.03530539,8.90824
-0.533807,-0.13067652,-0.035364393,8.916536
-0.5347,-0.13539466,-0.035800986,8.928855
-0.5332205,-0.13397811,-0.033575818,8.937064
-0.5368937,-0.14738953,-0.030806221,8.949
-0.5352513,-0.15191291,-0.029591404,8.9575205
-0.5309456,-0.14087486,-0.028803278,8.969505
-0.5326943,-0.13372241,-0.026585497,8.978021
-0.5315814,-0.14389849,-0.026877364,8.989819
-0.5319185,-0.13505146,-0.028225575,8.99821
-0.53481406,-0.14031714,-0.026848538,9.01048
-0.53735566,-0.13951743,-0.028722914,9.018685
-0.5363209,-0.13354161,-0.030756308,9.0273485
-0.5368662,-0.13711375,-0.030849248,9.039078
-0.53650475,-0.13566786,-0.027631426,9.047666
-0.5417722,-0.14810012,-0.026569944,9.0595
-0.53832835,-0.13905731,-0.024915863,9.067962
-0.5450619,-0.18847866,-0.025243202,9.079936
-0.5403582,-0.17063056,-0.025549807,9.088394
-0.5423628,-0.17632683,-0.029877115,9.096957
-0.5466124,-0.17873998,-0.029494219,9.108731
-0.5479214,-0.16990535,-0.028908849,9.117254
-0.54915565,-0.17692335,-0.030373733,9.129431
-0.55111206,-0.16938092,-0.027636694,9.137636
-0.55184925,-0.19649374,-0.029499533,9.14976
-0.54753834,-0.18070877,-0.027781842,9.158332
-0.54548347,-0.18782985,-0.028275566,9.170147
-0.54617983,-0.17766151,-0.031365186,9.178751
-0.55153936,-0.1931792,-0.032827247,9.19066
-0.5507174,-0.17542443,-0.02945699,9.198947
-0.55437773,-0.17800649,-0.025314588,9.207213
-0.5478678,-0.1770249,-0.024692414,9.21946
-0.55791336,-0.20835052,-0.024476182,9.231376
-0.5548182,-0.18051079,-0.023843646,9.239761
-0.55362475,-0.18347423,-0.022926595,9.24833
-0.54926187,-0.1867392,-0.022331752,9.260301
-0.5503116,-0.18746991,-0.02433933,9.268727
-0.5434393,-0.17237921,-0.026514102,9.280557
-0.54467744,-0.17689909,-0.029374287,9.289083
-0.5465005,-0.15386152,-0.024870504,9.301053
-0.54886013,-0.17555696,-0.024168525,9.309569
-0.55423784,-0.156172,-0.024723647,9.321506
-0.56199455,-0.2472535,-0.02871944,9.330297
-0.5515363,-0.21462521,-0.031505458,9.34208
-0.55578864,-0.22029641,-0.030957647,9.350476
-0.5551522,-0.18862559,-0.027037397,9.362489
-0.55605745,-0.19502264,-0.02746926,9.370891
-0.5534985,-0.17701064,-0.027350662,9.379328
-0.5543277,-0.1966846,-0.02661614,9.391444
-0.55073905,-0.1966367,-0.027807891,9.399802
-0.5555673,-0.20965101,-0.029095795,9.411863
-0.5630413,-0.22189969,-0.030403784,9.420215
-0.5579424,-0.19797744,-0.031426456,9.432195
-0.5614727,-0.20406441,-0.0311367,9.440552
-0.56801337,-0.19885485,-0.030251378,9.448952
-0.567406,-0.19282061,-0.030091552,9.461242
-0.5645992,-0.18910013,-0.031894963,9.469524
-0.56240684,-0.18494458,-0.031894006,9.481569
-0.5598668,-0.1763837,-0.030974587,9.489828
-0.5567352,-0.1850454,-0.033097867,9.501811
-0.5595248,-0.19833203,-0.034960873,9.510356
-0.5609942,-0.18439695,-0.035572946,9.52231
-0.55881846,-0.18864536,-0.036932737,9.530719
-0.56502706,-0.19636756,-0.03759214,9.539146
-0.5610615,-0.18493685,-0.033291906,9.551185
-0.5602725,-0.18377571,-0.034823734,9.559601
-0.5641147,-0.17446326,-0.03957646,9.571664
-0.5638584,-0.17615563,-0.04216019,9.579877
-0.5657876,-0.18344444,-0.041410595,9.591943
-0.56528187,-0.18410714,-0.042186037,9.600439
-0.56694466,-0.18301871,-0.03909622,9.612596
-0.5666311,-0.18044345,-0.03977748,9.620747
-0.56787527,-0.18035696,-0.038096115,9.629331
-0.5679451,-0.18373662,-0.03630724,9.64138
-0.5699312,-0.18288775,-0.037448987,9.64959
-0.56800383,-0.18526909,-0.039276835,9.661728
-0.5686891,-0.18554124,-0.039992243,9.670132
-0.5682908,-0.18698649,-0.0403652,9.682072
-0.56915605,-0.18529655,-0.04117737,9.69062
-0.5671823,-0.18259457,-0.03979856,9.702625
-0.56815547,-0.1853215,-0.038781587,9.710876
-0.5676754,-0.18551463,-0.03995813,9.723114
-0.5676623,-0.18762052,-0.03979455,9.731463
-0.5702023,-0.19101349,-0.040994212,9.743425
-0.571618,-0.19082393,-0.04058757,9.751771
-0.57018757,-0.19220185,-0.03925676,9.760236
-0.5716903,-0.1873829,-0.039867595,9.772251
-0.57079214,-0.18651462,-0.039621525,9.780817
-0.572033,-0.18959337,-0.037870675,9.79256
-0.5704398,-0.19064504,-0.03824578,9.801116
-0.5731323,-0.19090758,-0.03990031,9.812981
-0.57441074,-0.19005299,-0.04277832,9.821605
-0.576395,-0.19134122,-0.0405707,9.833482
-0.57733256,-0.19008014,-0.037665013,9.842066
-0.5768585,-0.19109322,-0.038888976,9.854044
-0.57759523,-0.1918942,-0.037223347,9.86258
-0.57588995,-0.19144557,-0.0381607,9.874503
-0.57566065,-0.19375901,-0.038113963,9.882784
-0.576342,-0.18960613,-0.034456827,9.891358
-0.5752346,-0.18543811,-0.034410186,9.903391
-0.5759573,-0.1879812,-0.032699134,9.911973
-0.5766829,-0.18489055,-0.032674357,9.923684
-0.5785671,-0.18960491,-0.030798048,9.932163
-0.58121556,-0.19060302,-0.029184394,9.944132
-0.58129114,-0.18840191,-0.027875014,9.952671
-0.5828723,-0.1891875,-0.02617316,9.9609585
-0.5826142,-0.18969941,-0.024836484,9.97287
-0.5824832,-0.18899353,-0.022807458,9.981313
-0.58399457,-0.19086035,-0.020527922,9.993512
-0.5838536,-0.19196387,-0.020575222,10.001797
-0.5847352,-0.19259366,-0.022339927,10.013947
-0.5845146,-0.19000027,-0.020233788,10.022305
-0.5883662,-0.19005781,-0.01904146,10.034295
-0.5894395,-0.19201502,-0.017545696,10.042549
-0.5896657,-0.19266404,-0.018936409,10.050874
-0.59146136,-0.1889901,-0.018019568,10.063042
-0.5931855,-0.19449005,-0.016617533,10.071507
-0.5931953,-0.18868282,-0.018277554,10.083502
-0.5927629,-0.18996274,-0.018559169,10.091942
-0.5893145,-0.18927607,-0.021893624,10.103928
-0.58883995,-0.19611108,-0.02178827,10.112486
-0.5907148,-0.19513562,-0.023839058,10.124284
-0.5909528,-0.18983704,-0.02530056,10.132686
-0.59127635,-0.19585612,-0.026853876,10.141254
-0.59484684,-0.1987317,-0.025449283,10.153085
-0.5943819,-0.19466378,-0.025964811,10.161719
-0.5952282,-0.19429559,-0.022313885,10.173623
-0.59618956,-0.19549386,-0.020447534,10.182153
-0.5989791,-0.19559245,-0.020412682,10.1942
-0.5999245,-0.19902323,-0.021452185,10.202656
-0.60165673,-0.19368497,-0.023172125,10.214716
-0.5992337,-0.18373942,-0.025556806,10.222942
-0.6008627,-0.19585153,-0.025236452,10.235036
-0.60170746,-0.19399542,-0.022201698,10.243433
-0.6016679,-0.18329339,-0.02473334,10.255424
-0.6050908,-0.18830775,-0.025030868,10.263625
-0.6061168,-0.19257374,-0.024904704,10.27223
-0.6072296,-0.20014355,-0.025055991,10.28424
-0.60813415,-0.20131542,-0.027729264,10.292754
-0.60325885,-0.1954482,-0.028724274,10.304552
-0.61244076,-0.21548781,-0.031086093,10.312981
-0.6111939,-0.1860552,-0.027743217,10.325097
-0.6085596,-0.18667929,-0.028813541,10.333548
-0.61331755,-0.18915688,-0.029393068,10.3457365
-0.6191355,-0.20637003,-0.027806645,10.354087
-0.61781234,-0.17960271,-0.02970169,10.365976
-0.616266,-0.18073723,-0.029932339,10.374556
-0.6189702,-0.17812787,-0.03236898,10.386459
-0.6194756,-0.16955121,-0.031689327,10.394833
-0.61826605,-0.167384,-0.03238767,10.403229
-0.6148023,-0.1620205,-0.035357367,10.4154215
-0.6179941,-0.17035457,-0.035608713,10.42373
-0.61609936,-0.1675713,-0.03690338,10.435542
-0.61859906,-0.16913274,-0.036242917,10.444048
-0.6145772,-0.16553146,-0.038491175,10.456144
-0.6145891,-0.16719264,-0.03738142,10.464961
-0.61551195,-0.1710195,-0.03784913,10.472833
-0.6160153,-0.17039526,-0.036610834,10.485018
-0.61846703,-0.17612882,-0.03790571,10.49334
-0.6180777,-0.1766708,-0.03423945,10.5054455
-0.6177006,-0.17389822,-0.036629807,10.5137825
-0.6159178,-0.16804588,-0.03639787,10.5258045
