sep=,
Ang X,Ang Y,Ang Z,Tempo
-0.16024202,0.034717258,-0.2041281,1.2366655
-0.16510445,0.035461083,-0.20694633,1.2451446
-0.16661893,0.03463069,-0.21069378,1.2571791
-0.16813612,0.036576334,-0.211577,1.265553
-0.16928619,0.03608983,-0.21140334,1.2742574
-0.17642073,0.037451267,-0.21283342,1.286026
-0.17688017,0.035686884,-0.20936084,1.2945478
-0.17822662,0.033314962,-0.21378994,1.3065284
-0.17565498,0.037932582,-0.21535219,1.314822
-0.18219693,0.028443024,-0.2163841,1.3268343
-0.18599711,0.031064471,-0.21817127,1.3351996
-0.18701877,0.025554493,-0.21939988,1.3472966
-0.18458383,0.024749385,-0.22001658,1.3555075
-0.18492612,0.028503902,-0.22260788,1.3641136
-0.19157287,0.028894564,-0.22377086,1.3760126
-0.19245943,0.028912125,-0.22139637,1.3845968
-0.19260098,0.031815838,-0.21957137,1.3965702
-0.19292463,0.028552124,-0.22171451,1.40521
-0.20057878,0.030029709,-0.22302018,1.4170513
-0.20335539,0.03014321,-0.22444111,1.4257501
-0.20844576,0.03137017,-0.22657031,1.4375713
-0.20779717,0.036979936,-0.22850926,1.4459268
-0.2098013,0.03492202,-0.23001216,1.4580203
-0.21197057,0.03393967,-0.2334489,1.4664934
-0.21541667,0.040095486,-0.2354507,1.4784206
-0.2153337,0.040937115,-0.23603219,1.4866765
-0.21640101,0.04166917,-0.2359119,1.4952509
-0.21646631,0.037425634,-0.23605713,1.5074656
-0.21683215,0.038641416,-0.23465887,1.5156821
-0.21920538,0.034981374,-0.23489977,1.5275542
-0.22032401,0.03815175,-0.23420984,1.535973
-0.2254771,0.028609019,-0.23738822,1.5479434
-0.2290096,0.03567053,-0.23639551,1.5564947
-0.22896726,0.029363733,-0.23835154,1.5648233
-0.23125143,0.02997505,-0.23922779,1.5768079
-0.23144546,0.028241174,-0.23873183,1.5853784
-0.23023057,0.036148883,-0.23964426,1.5973754
-0.23019923,0.03775014,-0.24176985,1.6058823
-0.22796218,0.04051762,-0.23919123,1.6176431
-0.22969157,0.038627483,-0.23835792,1.6260725
-0.2322581,0.03967233,-0.2411875,1.6380852
-0.23407345,0.037595507,-0.24162158,1.6465685
-0.23475635,0.034294017,-0.24149859,1.6548796
-0.23781979,0.032600675,-0.24421753,1.6670035
-0.24079221,0.03501503,-0.24722032,1.6753833
-0.23823646,0.034721997,-0.2472782,1.6874106
-0.24204545,0.033796787,-0.24812298,1.6958135
-0.24034049,0.031739276,-0.2525222,1.7077669
-0.24291787,0.032623567,-0.2558764,1.7162935
-0.24552846,0.034264274,-0.25946683,1.7282943
-0.24977228,0.032563236,-0.2597287,1.7365437
-0.2511704,0.02894652,-0.25962937,1.74858
-0.2545757,0.02928646,-0.2612892,1.7570821
-0.25725278,0.016211413,-0.258701,1.7691702
-0.2604614,0.017692057,-0.25886256,1.7778866
-0.2614134,0.020835396,-0.26098475,1.78598
-0.26709738,0.020942684,-0.26310503,1.797976
-0.2663054,0.01967089,-0.2632758,1.8067232
-0.2717644,0.027028002,-0.2643934,1.8186381
-0.27633548,0.023165656,-0.26558474,1.8266857
-0.2744875,0.029324394,-0.26403427,1.8387883
-0.27536368,0.02438633,-0.26489714,1.8472031
-0.27709398,0.02631742,-0.26553744,1.859245
-0.27948126,0.028651904,-0.26750398,1.8676381
-0.28077847,0.030768584,-0.2683212,1.8762344
-0.28821298,0.029162172,-0.26808044,1.8880547
-0.2896148,0.034080103,-0.2715761,1.8978775
-0.29130328,0.034553044,-0.2747897,1.9089451
-0.29337847,0.03278817,-0.27522314,1.9170675
-0.29420844,0.034801595,-0.2773313,1.9290649
-0.29956797,0.037159063,-0.27811635,1.9375316
-0.3016558,0.03721419,-0.28079918,1.9496582
-0.3032062,0.033003222,-0.28122777,1.9581287
-0.30578667,0.03526898,-0.28079638,1.9698532
-0.30687475,0.038053878,-0.28385523,1.9784644
-0.3067652,0.03986801,-0.2841717,1.9903347
-0.3070076,0.037924577,-0.28422296,1.9986098
-0.30845264,0.03978098,-0.2864477,2.00711
-0.3073854,0.038919203,-0.29063168,2.019231
-0.30807066,0.036696162,-0.29624534,2.028083
-0.30660072,0.034660626,-0.29835567,2.0395334
-0.3120691,0.036171198,-0.2985251,2.048081
-0.3083827,0.027233543,-0.29755333,2.0599358
-0.309536,0.037036248,-0.29851186,2.0685163
-0.312072,0.027163876,-0.30004802,2.076803
-0.31380737,0.035663478,-0.30398244,2.0888171
-0.3118666,0.03672,-0.30606812,2.0973206
-0.30973855,0.029928403,-0.30105847,2.1093285
-0.31110042,0.031779293,-0.30342805,2.117749
-0.31299937,0.033450283,-0.30500695,2.1295698
-0.31400302,0.035395652,-0.3067984,2.1381733
-0.32021195,0.035864253,-0.3091557,2.150166
-0.31861737,0.032456692,-0.30730066,2.158832
-0.32216766,0.032867774,-0.30514434,2.166905
-0.3209657,0.032990035,-0.30534318,2.1790178
-0.32512218,0.030329917,-0.3066045,2.1873014
-0.32599726,0.030897167,-0.30969107,2.1995053
-0.3247186,0.028928887,-0.31100225,2.2079973
-0.32769105,0.032996148,-0.3106152,2.2198544
-0.32734624,0.033674117,-0.31318054,2.2282898
-0.3294441,0.035130315,-0.31664613,2.2403111
-0.32712796,0.030483114,-0.31940588,2.2486336
-0.33103892,0.02996058,-0.32164645,2.260625
-0.32927474,0.02631947,-0.32620084,2.2691758
-0.3297956,0.02410129,-0.32977173,2.2811816
-0.3296257,0.024169607,-0.3334866,2.2897313
-0.33128837,0.028760111,-0.33491907,2.2978559
-0.33275583,0.028686205,-0.33570537,2.3102484
-0.3342448,0.032006163,-0.33637136,2.3184798
-0.33584523,0.029903587,-0.338957,2.3305938
-0.3364306,0.030751396,-0.3420042,2.338773
-0.3338358,0.03142435,-0.34294653,2.3507583
-0.3362894,0.03126064,-0.3429547,2.3593771
-0.3378191,0.034040824,-0.34232083,2.3712406
-0.34055787,0.031247856,-0.34397385,2.3797867
-0.3403016,0.032609504,-0.347315,2.3881178
-0.34694663,0.03733767,-0.34949467,2.400074
-0.34983733,0.04056015,-0.35191157,2.408828
-0.34905675,0.045007274,-0.35406283,2.4204798
-0.35248283,0.05006074,-0.35685223,2.4291933
